"","fecha","num_casos","num_hosp","num_uci","num_def","grupo"
"1114",2021-07-12,15712,240,18,1,"20-49"
"1115",2021-07-13,16864,246,19,2,"20-49"
"1116",2021-07-14,18004,240,19,1,"20-49"
"1117",2021-07-15,17546,291,32,3,"20-49"
"1118",2021-07-16,16886,300,24,2,"20-49"
"1119",2021-07-17,10323,247,38,3,"20-49"
"1120",2021-07-18,8031,243,19,3,"20-49"
"1121",2021-07-19,16703,348,24,1,"20-49"
"1122",2021-07-20,17564,367,39,3,"20-49"
"1123",2021-07-21,17579,368,39,3,"20-49"
"1124",2021-07-22,16938,404,36,2,"20-49"
"1125",2021-07-23,15880,374,34,2,"20-49"
"1126",2021-07-24,9375,288,43,0,"20-49"
"1127",2021-07-25,6657,310,37,1,"20-49"
"1128",2021-07-26,13487,396,33,5,"20-49"
"1129",2021-07-27,14889,384,43,2,"20-49"
"1130",2021-07-28,13955,391,42,2,"20-49"
"1131",2021-07-29,12888,336,37,1,"20-49"
"1132",2021-07-30,12830,371,34,2,"20-49"
"1133",2021-07-31,7156,275,33,4,"20-49"
"1134",2021-08-01,4629,248,41,2,"20-49"
"1135",2021-08-02,9721,254,38,6,"20-49"
"1136",2021-08-03,10459,334,32,1,"20-49"
"1137",2021-08-04,9971,311,36,6,"20-49"
"1138",2021-08-05,9201,278,34,2,"20-49"
"1139",2021-08-06,8968,276,28,6,"20-49"
"1140",2021-08-07,5028,231,32,1,"20-49"
"1141",2021-08-08,3367,190,23,4,"20-49"
"1142",2021-08-09,7019,228,28,0,"20-49"
"1143",2021-08-10,7814,273,30,5,"20-49"
"1144",2021-08-11,7160,217,23,1,"20-49"
"1145",2021-08-12,6796,223,24,11,"20-49"
"1146",2021-08-13,6202,187,27,1,"20-49"
"1147",2021-08-14,3580,171,28,1,"20-49"
"1148",2021-08-15,2463,143,17,4,"20-49"
"1149",2021-08-16,4393,167,27,6,"20-49"
"1150",2021-08-17,5464,167,21,4,"20-49"
"1151",2021-08-18,5433,156,18,5,"20-49"
"1152",2021-08-19,4993,168,25,4,"20-49"
"1153",2021-08-20,5000,164,24,1,"20-49"
"1154",2021-08-21,2638,121,22,1,"20-49"
"1155",2021-08-22,1748,87,12,0,"20-49"
"1156",2021-08-23,4266,154,13,1,"20-49"
"1157",2021-08-24,4108,126,24,7,"20-49"
"1158",2021-08-25,3815,142,14,2,"20-49"
"1159",2021-08-26,3394,112,11,3,"20-49"
"1160",2021-08-27,3322,113,12,0,"20-49"
"1161",2021-08-28,1639,94,16,1,"20-49"
"1162",2021-08-29,1161,79,19,3,"20-49"
"1163",2021-08-30,2567,116,13,7,"20-49"
"1164",2021-08-31,3076,106,10,5,"20-49"
"1165",2021-09-01,2460,81,11,1,"20-49"
"1166",2021-09-02,2152,85,17,8,"20-49"
"1167",2021-09-03,2009,56,9,2,"20-49"
"1168",2021-09-04,1090,52,5,3,"20-49"
"1169",2021-09-05,819,55,13,3,"20-49"
"1170",2021-09-06,1786,71,4,1,"20-49"
"1171",2021-09-07,1938,73,9,3,"20-49"
"1172",2021-09-08,1546,58,9,6,"20-49"
"1173",2021-09-09,1572,51,6,1,"20-49"
"1174",2021-09-10,1554,53,10,2,"20-49"
"1175",2021-09-11,723,47,4,1,"20-49"
"1176",2021-09-12,565,35,4,1,"20-49"
"1177",2021-09-13,1376,38,5,3,"20-49"
"1178",2021-09-14,1375,42,7,2,"20-49"
"1179",2021-09-15,1187,39,8,5,"20-49"
"1180",2021-09-16,1172,44,2,0,"20-49"
"1181",2021-09-17,1183,32,5,0,"20-49"
"1182",2021-09-18,608,26,3,1,"20-49"
"1183",2021-09-19,390,30,5,2,"20-49"
"1184",2021-09-20,961,32,2,1,"20-49"
"1185",2021-09-21,1140,44,8,0,"20-49"
"1186",2021-09-22,1049,36,4,2,"20-49"
"1187",2021-09-23,935,22,3,1,"20-49"
"1188",2021-09-24,987,23,1,1,"20-49"
"1189",2021-09-25,522,19,4,1,"20-49"
"1190",2021-09-26,338,21,1,0,"20-49"
"1191",2021-09-27,984,22,3,1,"20-49"
"1192",2021-09-28,853,12,0,0,"20-49"
"1193",2021-09-29,836,26,2,0,"20-49"
"1194",2021-09-30,795,16,2,0,"20-49"
"1195",2021-10-01,786,25,3,1,"20-49"
"1196",2021-10-02,408,23,1,1,"20-49"
"1197",2021-10-03,288,6,0,1,"20-49"
"1198",2021-10-04,820,23,2,1,"20-49"
"1199",2021-10-05,728,20,0,2,"20-49"
"1200",2021-10-06,775,20,1,1,"20-49"
"1201",2021-10-07,700,23,1,1,"20-49"
"1202",2021-10-08,747,16,1,0,"20-49"
"1203",2021-10-09,377,25,3,0,"20-49"
"1204",2021-10-10,224,20,3,1,"20-49"
"1205",2021-10-11,806,21,4,0,"20-49"
"1206",2021-10-12,384,21,2,0,"20-49"
"1207",2021-10-13,833,30,4,0,"20-49"
"1208",2021-10-14,895,19,4,1,"20-49"
"1209",2021-10-15,847,22,3,0,"20-49"
"1210",2021-10-16,514,29,1,0,"20-49"
"1211",2021-10-17,353,17,4,1,"20-49"
"1212",2021-10-18,878,29,5,0,"20-49"
"1213",2021-10-19,838,21,4,0,"20-49"
"1214",2021-10-20,951,20,2,2,"20-49"
"1215",2021-10-21,828,35,6,0,"20-49"
"1216",2021-10-22,858,16,2,1,"20-49"
"1217",2021-10-23,477,17,4,1,"20-49"
"1218",2021-10-24,361,15,2,0,"20-49"
"1219",2021-10-25,940,24,4,0,"20-49"
"1220",2021-10-26,851,18,1,1,"20-49"
"1221",2021-10-27,901,29,2,0,"20-49"
"1222",2021-10-28,877,25,2,1,"20-49"
"1223",2021-10-29,1064,19,3,0,"20-49"
"1224",2021-10-30,600,13,2,0,"20-49"
"1225",2021-10-31,389,22,3,0,"20-49"
"1226",2021-11-01,431,24,1,1,"20-49"
"1227",2021-11-02,1214,33,2,0,"20-49"
"1228",2021-11-03,1220,21,2,0,"20-49"
"1229",2021-11-04,1315,21,3,2,"20-49"
"1230",2021-11-05,1324,29,4,0,"20-49"
"1231",2021-11-06,738,14,1,1,"20-49"
"1232",2021-11-07,528,19,1,2,"20-49"
"1233",2021-11-08,1511,36,4,2,"20-49"
"1234",2021-11-09,1696,26,4,0,"20-49"
"1235",2021-11-10,1669,21,3,1,"20-49"
"1236",2021-11-11,1880,34,3,0,"20-49"
"1237",2021-11-12,2010,19,1,0,"20-49"
"1238",2021-11-13,1227,19,2,0,"20-49"
"1239",2021-11-14,878,23,1,0,"20-49"
"1240",2021-11-15,2379,24,5,0,"20-49"
"1241",2021-11-16,2542,42,7,0,"20-49"
"1242",2021-11-17,2690,29,4,0,"20-49"
"1243",2021-11-18,2869,29,2,0,"20-49"
"1244",2021-11-19,3213,43,8,0,"20-49"
"1245",2021-11-20,1867,40,3,0,"20-49"
"1246",2021-11-21,1287,32,6,0,"20-49"
"1247",2021-11-22,3376,48,4,1,"20-49"
"1248",2021-11-23,3708,47,4,0,"20-49"
"1249",2021-11-24,4074,44,10,1,"20-49"
"1250",2021-11-25,4252,47,3,0,"20-49"
"1251",2021-11-26,4574,39,4,0,"20-49"
"1252",2021-11-27,2814,41,3,1,"20-49"
"1253",2021-11-28,1960,41,2,0,"20-49"
"1254",2021-11-29,4917,48,4,1,"20-49"
"1255",2021-11-30,5571,73,6,2,"20-49"
"1256",2021-12-01,6308,46,5,0,"20-49"
"1257",2021-12-02,6759,59,7,0,"20-49"
"1258",2021-12-03,7025,58,7,2,"20-49"
"1259",2021-12-04,4729,48,5,2,"20-49"
"1260",2021-12-05,3274,62,6,3,"20-49"
"1261",2021-12-06,3537,54,5,0,"20-49"
"1262",2021-12-07,8146,85,5,1,"20-49"
"1263",2021-12-08,5587,60,4,0,"20-49"
"1264",2021-12-09,10220,96,9,0,"20-49"
"1265",2021-12-10,12526,96,7,2,"20-49"
"1266",2021-12-11,7961,90,12,2,"20-49"
"1267",2021-12-12,6433,81,5,2,"20-49"
"1268",2021-12-13,14101,78,9,0,"20-49"
"1269",2021-12-14,17699,120,12,3,"20-49"
"1270",2021-12-15,21310,115,14,1,"20-49"
"1271",2021-12-16,22435,116,6,4,"20-49"
"1272",2021-12-17,24841,121,6,1,"20-49"
"1273",2021-12-18,14268,104,13,1,"20-49"
"1274",2021-12-19,12103,119,12,3,"20-49"
"1275",2021-12-20,30636,153,14,4,"20-49"
"1276",2021-12-21,43023,204,20,2,"20-49"
"1277",2021-12-22,51298,187,16,2,"20-49"
"1278",2021-12-23,56120,163,17,3,"20-49"
"1279",2021-12-24,41932,151,16,2,"20-49"
"1280",2021-12-25,25297,151,10,2,"20-49"
"1281",2021-12-26,28628,171,16,2,"20-49"
"1282",2021-12-27,63541,243,19,2,"20-49"
"1283",2021-12-28,75682,248,14,6,"20-49"
"1284",2021-12-29,81516,267,11,2,"20-49"
"1285",2021-12-30,78458,253,14,2,"20-49"
"1286",2021-12-31,55748,224,15,2,"20-49"
"1287",2022-01-01,30733,206,26,3,"20-49"
"1288",2022-01-02,37852,237,14,2,"20-49"
"1289",2022-01-03,78948,298,22,4,"20-49"
"1290",2022-01-04,90238,293,20,3,"20-49"
"1291",2022-01-05,86501,346,20,4,"20-49"
"1292",2022-01-06,40366,239,14,1,"20-49"
"1293",2022-01-07,78163,275,14,7,"20-49"
"1294",2022-01-08,47453,259,21,3,"20-49"
"1295",2022-01-09,48346,244,22,6,"20-49"
"1296",2022-01-10,90175,317,18,3,"20-49"
"1297",2022-01-11,86219,346,22,6,"20-49"
"1298",2022-01-12,79527,329,20,9,"20-49"
"1299",2022-01-13,72485,288,26,1,"20-49"
"1300",2022-01-14,61976,283,14,3,"20-49"
"1301",2022-01-15,38273,252,9,2,"20-49"
"1302",2022-01-16,34259,231,18,7,"20-49"
"1303",2022-01-17,70437,312,12,2,"20-49"
"1304",2022-01-18,67747,313,10,2,"20-49"
"1305",2022-01-19,67262,305,16,4,"20-49"
"1306",2022-01-20,61899,273,17,3,"20-49"
"1307",2022-01-21,56772,252,13,3,"20-49"
"1308",2022-01-22,32072,211,14,3,"20-49"
"1309",2022-01-23,29463,195,12,8,"20-49"
"1310",2022-01-24,59647,271,19,7,"20-49"
"1311",2022-01-25,54585,218,15,5,"20-49"
"1312",2022-01-26,52416,251,8,7,"20-49"
"1313",2022-01-27,43375,218,6,1,"20-49"
"1314",2022-01-28,37843,205,9,3,"20-49"
"1315",2022-01-29,20593,168,7,3,"20-49"
"1316",2022-01-30,17470,153,10,4,"20-49"
"1317",2022-01-31,36029,210,9,5,"20-49"
"1318",2022-02-01,32312,170,8,5,"20-49"
"1319",2022-02-02,30882,179,8,4,"20-49"
"1320",2022-02-03,26814,159,2,4,"20-49"
"1321",2022-02-04,23813,152,15,3,"20-49"
"1322",2022-02-05,12031,119,6,0,"20-49"
"1323",2022-02-06,9884,110,4,1,"20-49"
"1324",2022-02-07,23723,144,3,6,"20-49"
"1325",2022-02-08,20840,144,9,5,"20-49"
"1326",2022-02-09,19675,120,5,4,"20-49"
"1327",2022-02-10,17345,109,8,2,"20-49"
"1328",2022-02-11,14599,109,4,1,"20-49"
"1329",2022-02-12,6966,86,4,2,"20-49"
"1330",2022-02-13,5825,76,2,1,"20-49"
"1331",2022-02-14,14240,101,2,2,"20-49"
"1332",2022-02-15,13282,100,7,5,"20-49"
"1333",2022-02-16,12533,86,4,0,"20-49"
"1334",2022-02-17,10967,91,6,5,"20-49"
"1335",2022-02-18,9877,76,4,1,"20-49"
"1336",2022-02-19,4739,60,0,4,"20-49"
"1337",2022-02-20,4181,55,4,2,"20-49"
"1338",2022-02-21,10490,61,6,2,"20-49"
"1339",2022-02-22,9965,64,3,3,"20-49"
"1340",2022-02-23,9851,65,5,3,"20-49"
"1341",2022-02-24,8440,63,6,1,"20-49"
"1342",2022-02-25,7175,63,1,2,"20-49"
"1343",2022-02-26,3714,36,2,4,"20-49"
"1344",2022-02-27,3235,43,3,0,"20-49"
"1345",2022-02-28,7363,63,4,1,"20-49"
"1346",2022-03-01,7586,54,3,4,"20-49"
"1347",2022-03-02,9518,47,1,1,"20-49"
"1348",2022-03-03,9047,47,2,0,"20-49"
"1349",2022-03-04,8220,48,1,2,"20-49"
"1350",2022-03-05,4057,26,0,0,"20-49"
"1351",2022-03-06,3607,31,1,0,"20-49"
"1352",2022-03-07,8460,46,2,1,"20-49"
"1353",2022-03-08,8583,58,4,3,"20-49"
"1354",2022-03-09,8797,42,1,0,"20-49"
"1355",2022-03-10,7911,48,2,1,"20-49"
"1356",2022-03-11,7323,45,3,2,"20-49"
"1357",2022-03-12,3788,37,4,0,"20-49"
"1358",2022-03-13,3633,35,4,1,"20-49"
"1359",2022-03-14,8730,49,3,0,"20-49"
"1360",2022-03-15,8695,53,2,0,"20-49"
"1361",2022-03-16,9075,56,3,6,"20-49"
"1362",2022-03-17,7929,44,3,1,"20-49"
"1363",2022-03-18,7980,45,1,1,"20-49"
"1364",2022-03-19,3825,41,4,0,"20-49"
"1365",2022-03-20,3865,35,1,2,"20-49"
"1366",2022-03-21,10170,55,4,0,"20-49"
"1367",2022-03-22,10792,51,5,1,"20-49"
"1368",2022-03-23,10551,62,3,1,"20-49"
"1369",2022-03-24,8337,46,4,6,"20-49"
"1370",2022-03-25,7225,37,3,0,"20-49"
"1371",2022-03-26,3319,37,1,1,"20-49"
"1372",2022-03-27,2601,39,3,0,"20-49"
"1373",2020-05-11,329,35,2,19,"50-69"
"1374",2020-05-12,218,46,2,15,"50-69"
"1375",2020-05-13,236,38,8,18,"50-69"
"1376",2020-05-14,227,33,3,18,"50-69"
"1377",2020-05-15,206,29,4,14,"50-69"
"1378",2020-05-16,95,18,2,9,"50-69"
"1379",2020-05-17,46,12,5,10,"50-69"
"1380",2020-05-18,173,23,6,18,"50-69"
"1381",2020-05-19,247,11,3,16,"50-69"
"1382",2020-05-20,245,13,2,13,"50-69"
"1383",2020-05-21,223,19,5,17,"50-69"
"1384",2020-05-22,219,19,3,12,"50-69"
"1385",2020-05-23,79,13,1,9,"50-69"
"1386",2020-05-24,78,7,0,6,"50-69"
"1387",2020-05-25,148,13,3,13,"50-69"
"1388",2020-05-26,208,18,2,9,"50-69"
"1389",2020-05-27,176,7,2,8,"50-69"
"1390",2020-05-28,179,17,3,5,"50-69"
"1391",2020-05-29,195,9,6,6,"50-69"
"1392",2020-05-30,86,8,0,6,"50-69"
"1393",2020-05-31,44,8,4,8,"50-69"
"1394",2020-06-01,116,14,0,6,"50-69"
"1395",2020-06-02,133,10,1,5,"50-69"
"1396",2020-06-03,146,14,4,3,"50-69"
"1397",2020-06-04,139,11,1,8,"50-69"
"1398",2020-06-05,166,16,1,4,"50-69"
"1399",2020-06-06,69,9,2,4,"50-69"
"1400",2020-06-07,29,10,2,2,"50-69"
"1401",2020-06-08,85,17,0,4,"50-69"
"1402",2020-06-09,111,11,1,3,"50-69"
"1403",2020-06-10,125,8,4,2,"50-69"
"1404",2020-06-11,79,11,2,4,"50-69"
"1405",2020-06-12,123,8,2,3,"50-69"
"1406",2020-06-13,31,5,0,4,"50-69"
"1407",2020-06-14,18,8,0,4,"50-69"
"1408",2020-06-15,87,7,1,0,"50-69"
"1409",2020-06-16,105,9,3,0,"50-69"
"1410",2020-06-17,77,6,1,3,"50-69"
"1411",2020-06-18,106,8,2,0,"50-69"
"1412",2020-06-19,82,4,0,2,"50-69"
"1413",2020-06-20,47,6,1,3,"50-69"
"1414",2020-06-21,43,9,0,1,"50-69"
"1415",2020-06-22,61,8,3,0,"50-69"
"1416",2020-06-23,114,7,1,1,"50-69"
"1417",2020-06-24,64,6,1,1,"50-69"
"1418",2020-06-25,100,5,3,3,"50-69"
"1419",2020-06-26,124,16,1,2,"50-69"
"1420",2020-06-27,48,3,0,0,"50-69"
"1421",2020-06-28,29,5,0,3,"50-69"
"1422",2020-06-29,69,6,2,2,"50-69"
"1423",2020-06-30,116,8,2,4,"50-69"
"1424",2020-07-01,103,4,1,2,"50-69"
"1425",2020-07-02,110,7,1,0,"50-69"
"1426",2020-07-03,133,10,1,0,"50-69"
"1427",2020-07-04,62,10,1,0,"50-69"
"1428",2020-07-05,44,8,2,1,"50-69"
"1429",2020-07-06,96,11,0,0,"50-69"
"1430",2020-07-07,168,17,1,3,"50-69"
"1431",2020-07-08,176,6,1,1,"50-69"
"1432",2020-07-09,175,11,2,0,"50-69"
"1433",2020-07-10,223,13,3,1,"50-69"
"1434",2020-07-11,116,14,4,3,"50-69"
"1435",2020-07-12,88,10,2,1,"50-69"
"1436",2020-07-13,164,17,3,0,"50-69"
"1437",2020-07-14,257,16,2,1,"50-69"
"1438",2020-07-15,310,20,2,1,"50-69"
"1439",2020-07-16,297,20,0,0,"50-69"
"1440",2020-07-17,344,24,5,1,"50-69"
"1441",2020-07-18,290,13,2,0,"50-69"
"1442",2020-07-19,167,19,2,1,"50-69"
"1443",2020-07-20,318,31,6,0,"50-69"
"1444",2020-07-21,429,18,1,2,"50-69"
"1445",2020-07-22,456,34,6,0,"50-69"
"1446",2020-07-23,425,27,2,0,"50-69"
"1447",2020-07-24,457,29,5,2,"50-69"
"1448",2020-07-25,326,35,1,1,"50-69"
"1449",2020-07-26,246,21,7,0,"50-69"
"1450",2020-07-27,393,47,7,0,"50-69"
"1451",2020-07-28,585,40,7,1,"50-69"
"1452",2020-07-29,569,49,7,0,"50-69"
"1453",2020-07-30,644,43,5,3,"50-69"
"1454",2020-07-31,691,57,5,1,"50-69"
"1455",2020-08-01,608,48,9,0,"50-69"
"1456",2020-08-02,349,50,5,3,"50-69"
"1457",2020-08-03,538,70,7,0,"50-69"
"1458",2020-08-04,841,56,4,4,"50-69"
"1459",2020-08-05,845,67,7,1,"50-69"
"1460",2020-08-06,918,67,11,3,"50-69"
"1461",2020-08-07,1084,73,12,1,"50-69"
"1462",2020-08-08,704,65,5,5,"50-69"
"1463",2020-08-09,528,78,9,1,"50-69"
"1464",2020-08-10,736,101,11,1,"50-69"
"1465",2020-08-11,1209,106,11,3,"50-69"
"1466",2020-08-12,1196,112,16,1,"50-69"
"1467",2020-08-13,1342,104,16,0,"50-69"
"1468",2020-08-14,1698,142,21,3,"50-69"
"1469",2020-08-15,919,103,14,5,"50-69"
"1470",2020-08-16,713,99,17,4,"50-69"
"1471",2020-08-17,998,150,18,5,"50-69"
"1472",2020-08-18,1786,136,25,6,"50-69"
"1473",2020-08-19,1783,181,22,7,"50-69"
"1474",2020-08-20,1780,155,21,6,"50-69"
"1475",2020-08-21,2082,171,25,4,"50-69"
"1476",2020-08-22,1240,138,14,5,"50-69"
"1477",2020-08-23,947,149,26,9,"50-69"
"1478",2020-08-24,1301,202,28,5,"50-69"
"1479",2020-08-25,2130,195,30,4,"50-69"
"1480",2020-08-26,2120,182,27,2,"50-69"
"1481",2020-08-27,2187,202,31,4,"50-69"
"1482",2020-08-28,2496,245,31,4,"50-69"
"1483",2020-08-29,1550,192,27,6,"50-69"
"1484",2020-08-30,1187,160,19,8,"50-69"
"1485",2020-08-31,1495,226,35,15,"50-69"
"1486",2020-09-01,2297,237,34,4,"50-69"
"1487",2020-09-02,2407,250,37,16,"50-69"
"1488",2020-09-03,2474,255,43,7,"50-69"
"1489",2020-09-04,2994,244,34,10,"50-69"
"1490",2020-09-05,1864,194,25,7,"50-69"
"1491",2020-09-06,1292,175,35,7,"50-69"
"1492",2020-09-07,1619,239,35,4,"50-69"
"1493",2020-09-08,2770,285,40,13,"50-69"
"1494",2020-09-09,2974,257,30,11,"50-69"
"1495",2020-09-10,2922,242,31,11,"50-69"
"1496",2020-09-11,3237,311,35,10,"50-69"
"1497",2020-09-12,1891,235,35,14,"50-69"
"1498",2020-09-13,1533,228,31,13,"50-69"
"1499",2020-09-14,1966,285,35,9,"50-69"
"1500",2020-09-15,3054,316,42,18,"50-69"
"1501",2020-09-16,3256,275,41,13,"50-69"
"1502",2020-09-17,3049,284,40,16,"50-69"
"1503",2020-09-18,3577,299,51,10,"50-69"
"1504",2020-09-19,1939,222,38,14,"50-69"
"1505",2020-09-20,1378,164,41,15,"50-69"
"1506",2020-09-21,1842,308,44,23,"50-69"
"1507",2020-09-22,2922,339,50,22,"50-69"
"1508",2020-09-23,2819,288,39,8,"50-69"
"1509",2020-09-24,2714,293,38,12,"50-69"
"1510",2020-09-25,2894,301,36,14,"50-69"
"1511",2020-09-26,1724,203,30,13,"50-69"
"1512",2020-09-27,1164,163,31,16,"50-69"
"1513",2020-09-28,1628,285,49,20,"50-69"
"1514",2020-09-29,2572,289,26,20,"50-69"
"1515",2020-09-30,2456,225,36,24,"50-69"
"1516",2020-10-01,2505,268,30,20,"50-69"
"1517",2020-10-02,2854,278,35,15,"50-69"
"1518",2020-10-03,1612,229,38,13,"50-69"
"1519",2020-10-04,1268,178,26,13,"50-69"
"1520",2020-10-05,2145,240,30,13,"50-69"
"1521",2020-10-06,2931,272,43,13,"50-69"
"1522",2020-10-07,2951,242,33,21,"50-69"
"1523",2020-10-08,3162,274,44,16,"50-69"
"1524",2020-10-09,3457,302,30,25,"50-69"
"1525",2020-10-10,2126,220,31,13,"50-69"
"1526",2020-10-11,1735,225,33,11,"50-69"
"1527",2020-10-12,1691,223,33,12,"50-69"
"1528",2020-10-13,3081,331,42,25,"50-69"
"1529",2020-10-14,3998,327,46,20,"50-69"
"1530",2020-10-15,4155,343,39,22,"50-69"
"1531",2020-10-16,4346,386,35,22,"50-69"
"1532",2020-10-17,3015,304,48,14,"50-69"
"1533",2020-10-18,2136,279,44,20,"50-69"
"1534",2020-10-19,3874,411,64,20,"50-69"
"1535",2020-10-20,5117,405,47,21,"50-69"
"1536",2020-10-21,5640,424,50,25,"50-69"
"1537",2020-10-22,5597,476,58,21,"50-69"
"1538",2020-10-23,5960,448,51,22,"50-69"
"1539",2020-10-24,3913,389,43,19,"50-69"
"1540",2020-10-25,2877,344,50,28,"50-69"
"1541",2020-10-26,5072,499,61,20,"50-69"
"1542",2020-10-27,5977,509,70,28,"50-69"
"1543",2020-10-28,6141,487,76,23,"50-69"
"1544",2020-10-29,5857,518,73,30,"50-69"
"1545",2020-10-30,6241,536,77,38,"50-69"
"1546",2020-10-31,4115,404,57,33,"50-69"
